In-flight Analysis - Open UAS at 59% Throttle
5000ft above Sea Level, 29.92inHg, 41°F

Motor: Badass 3520-650kv; 650rpm/V; 1.58A no-load; 0.032 Ohms.
Battery: Kokam 3200SHD (20C); 3 cells; 3200mAh @ 3.7V; 0.008 Ohms/cell.
Speed Control: Generic Brushless ESC; 0.006 Ohms; High rate.
Drive System: APC 12x10-14x10; 14x12 (Pconst=1.17; Tconst=1) direct drive.
Airframe: OpenUAS; 1sq.in; 19.1oz RTF; 2746.1oz/sq.ft; Cd=0.084; Cl=0.38; Clopt=0.34; Clmax=1.08.
Stats: 86 W/lb in; 71 W/lb out; 274mph stall; 487mph opt; 461mph level; -9103ft/min @ -12.3°; -9103ft/min @ -12.3°.

AirSpd   Drag   Lift  Batt Motor Motor  Input   Loss MGbOut MotGb Shaft   Prop Thrust  PSpd  Prop Total   Time
 (mph)   (oz)   (oz)  Amps  Amps Volts    (W)    (W)    (W) Ef(%) Ef(%)    RPM   (oz) (mph) Ef(%) Ef(%)  (m:s)

   0.0    0.0    0.0  10.0  17.0   6.0  102.5   17.9   84.5  82.5  76.1   3571   25.8  40.6   0.0   0.0  19:11
   1.0    0.0    0.0  10.0  17.0   6.0  102.5   17.9   84.5  82.5  76.1   3571   25.5  39.6   3.7   2.8  19:11
   2.0    0.0    0.0  10.0  17.0   6.0  102.5   18.0   84.6  82.5  76.1   3570   25.2  38.6   7.4   5.6  19:10
   3.0    0.0    0.0  10.0  17.0   6.0  102.7   18.0   84.7  82.5  76.1   3569   24.9  37.6  10.9   8.3  19:08
   4.0    0.0    0.0  10.1  17.0   6.0  102.9   18.0   84.8  82.5  76.0   3568   24.6  36.5  14.4  10.9  19:06
   5.0    0.0    0.0  10.1  17.1   6.0  103.1   18.1   85.0  82.5  76.0   3566   24.4  35.5  17.8  13.5  19:03
   6.0    0.0    0.0  10.1  17.1   6.0  103.3   18.1   85.2  82.5  76.0   3564   24.1  34.5  21.1  16.0  19:00
   7.0    0.0    0.0  10.1  17.2   6.0  103.6   18.2   85.4  82.5  76.0   3562   23.9  33.5  24.2  18.4  18:57
   8.0    0.0    0.0  10.2  17.2   6.0  103.9   18.2   85.7  82.5  76.0   3560   23.6  32.5  27.4  20.8  18:54
