In-flight Analysis - Untitled at 54% Throttle
5000ft above Sea Level, 29.92inHg, 41°F

Motor: Badass 690kv; 690rpm/V; 1.45A no-load; 0.021 Ohms.
Battery: Oonci5000 (50C); 3 cells; 5000mAh @ 3.7V; 0.0055 Ohms/cell.
Speed Control: 0.007 Ohms; High rate.
Drive System: 14x12 (Pconst=1.17; Tconst=1) direct drive.
Airframe: 1sq.in; Cd=0.101; Cl=0.43; Clopt=0.37; Clmax=1.24.

AirSpd   Drag   Lift  Batt Motor Motor  Input   Loss MGbOut MotGb Shaft   Prop Thrust  PSpd  Prop Total   Time
 (mph)   (oz)   (oz)  Amps  Amps Volts    (W)    (W)    (W) Ef(%) Ef(%)    RPM   (oz) (mph) Ef(%) Ef(%)  (m:s)

   0.0    0.0    0.0   9.7  18.0   5.6  100.4   14.0   86.4  86.1  80.0   3597   26.2  40.9   0.0   0.0  30:49
   1.0    0.0    0.0   9.7  18.0   5.6  100.4   14.0   86.4  86.1  80.0   3597   25.8  39.9   3.7   3.0  30:49
   2.0    0.0    0.0   9.7  18.0   5.6  100.5   14.0   86.5  86.1  80.0   3597   25.5  38.9   7.3   5.9  30:48
   3.0    0.0    0.0   9.8  18.1   5.6  100.6   14.0   86.6  86.1  80.0   3596   25.3  37.9  10.9   8.7  30:45
   4.0    0.0    0.0   9.8  18.1   5.6  100.8   14.0   86.8  86.1  80.0   3595   25.0  36.9  14.3  11.4  30:41
   5.0    0.0    0.0   9.8  18.1   5.6  101.0   14.1   87.0  86.1  79.9   3593   24.8  35.8  17.6  14.1  30:37
   6.0    0.0    0.0   9.8  18.2   5.6  101.3   14.1   87.2  86.1  79.9   3592   24.5  34.8  20.9  16.7  30:31
   7.0    0.0    0.0   9.9  18.3   5.6  101.6   14.2   87.5  86.1  79.9   3590   24.3  33.8  24.1  19.2  30:26
   8.0    0.0    0.0   9.9  18.3   5.6  101.9   14.2   87.7  86.1  79.9   3588   24.0  32.8  27.2  21.7  30:20
   9.0    0.0    0.0   9.9  18.4   5.6  102.2   14.2   88.0  86.1  79.9   3587   23.8  31.8  30.2  24.1  30:14
  10.0    0.0    0.0  10.0  18.4   5.6  102.5   14.3   88.2  86.1  79.9   3585   23.5  30.7  33.1  26.4  30:08
