In-flight Analysis - Open UAS at 68% Throttle
5000ft above Sea Level, 29.92inHg, 41°F

Motor: BadAss 2826-710Kv; 710rpm/V; 1.3A no-load; 0.047 Ohms.
Battery: Kokam 3200SHD (20C); 3 cells; 3200mAh @ 3.7V; 0.008 Ohms/cell.
Speed Control: Generic Brushless ESC; 0.006 Ohms; High rate.
Drive System: APC 12x10-14x10; 13x10 (Pconst=1.17; Tconst=1) direct drive.
Airframe: OpenUAS; 1sq.in; 17.5oz RTF; 2517.1oz/sq.ft; Cd=0.084; Cl=0.38; Clopt=0.34; Clmax=1.08.
Stats: 110 W/lb in; 90 W/lb out; 263mph stall; 467mph opt; 441mph level; -8715ft/min @ -12.3°; -8715ft/min @ -12.3°.

AirSpd   Drag   Lift  Batt Motor Motor  Input   Loss MGbOut MotGb Shaft   Prop Thrust  PSpd  Prop Total   Time
 (mph)   (oz)   (oz)  Amps  Amps Volts    (W)    (W)    (W) Ef(%) Ef(%)    RPM   (oz) (mph) Ef(%) Ef(%)  (m:s)

   0.0    0.0    0.0  11.6  17.1   7.0  120.5   22.3   98.2  81.5  75.9   4403   28.0  41.7   0.0   0.0  16:29
   1.0    0.0    0.0  11.6  17.1   7.0  120.5   22.3   98.2  81.5  75.9   4403   27.7  40.7   3.5   2.7  16:29
   2.0    0.0    0.0  11.7  17.1   7.0  120.5   22.3   98.2  81.5  75.9   4403   27.4  39.7   6.9   5.2  16:29
   3.0    0.0    0.0  11.7  17.2   7.0  120.7   22.4   98.3  81.5  75.9   4402   27.1  38.7  10.2   7.8  16:28
   4.0    0.0    0.0  11.7  17.2   7.0  120.8   22.4   98.4  81.5  75.9   4400   26.8  37.7  13.5  10.2  16:26
   5.0    0.0    0.0  11.7  17.2   7.0  121.0   22.5   98.5  81.4  75.9   4398   26.5  36.7  16.7  12.6  16:24
   6.0    0.0    0.0  11.7  17.2   7.0  121.2   22.5   98.7  81.4  75.9   4396   26.2  35.6  19.7  15.0  16:23
   7.0    0.0    0.0  11.7  17.3   7.0  121.4   22.6   98.9  81.4  75.8   4394   25.9  34.6  22.7  17.2  16:21
   8.0    0.0    0.0  11.8  17.3   7.0  121.7   22.6   99.1  81.4  75.8   4392   25.6  33.6  25.7  19.5  16:19
